method,p,n,ratio,trial,std,lower,upper,theta,width
PPI,50,5,0.1,13,2.0,-2.781270608838838,-2.7812706088380175,57.71631336074492,8.206768598029157e-13
PPI,50,5,0.1,14,2.0,-9.028380603536025,-9.028380603532732,57.71631336074492,3.2933655802480644e-12
PPI,50,5,0.1,15,2.0,-2.69161246612834,-2.6916124661174483,57.71631336074492,1.0891731960782636e-11
PPI,50,5,0.1,16,2.0,2.2801305390829105,2.280281133887562,57.71631336074492,0.00015059480465140496
PPI,50,5,0.1,17,2.0,4.81858732717922,4.8185873271813655,57.71631336074492,2.1458390619955026e-12
PPI,50,5,0.1,18,2.0,-9.561174957519242,-9.561174957512605,57.71631336074492,6.636469151999336e-12
PPI,50,5,0.1,19,2.0,4.704030551413111,4.704030551415642,57.71631336074492,2.531308496145357e-12
PPI,50,5,0.1,20,2.0,0.9277846809120525,0.927784680912684,57.71631336074492,6.31494856406789e-13
PPI,50,5,0.1,21,2.0,13.625799991321841,13.625799991323273,57.71631336074492,1.4317436125566019e-12
PPI,50,5,0.1,22,2.0,5.943382664688986,5.943576496579116,57.71631336074492,0.00019383189012955881
PPI,50,5,0.1,23,2.0,-10.115088954662266,-10.114790103292297,57.71631336074492,0.0002988513699690998
PPI,50,5,0.1,24,2.0,-7.452263484826262,-7.451598647453426,57.71631336074492,0.0006648373728364021
PPI,50,5,0.1,25,2.0,7.768620229116723,7.768620229134782,57.71631336074492,1.8058443629342946e-11
PPI,50,5,0.1,26,2.0,-10.371580308917057,-10.371580308910875,57.71631336074492,6.181721801112872e-12
PPI,50,5,0.1,27,2.0,-0.7191891475731088,-0.7191891475730025,57.71631336074492,1.0635936575909e-13
PPI,50,5,0.1,28,2.0,-3.924012101387699,-3.9240121013853746,57.71631336074492,2.3243629243552277e-12
PPI,50,5,0.1,29,2.0,-4.43179543942681,-4.43179543942431,57.71631336074492,2.4993340730361524e-12
PPI,50,5,0.1,0,5.0,,,57.71631336074492,
PPI,50,5,0.1,1,5.0,-2.032447124966725,-2.0324471249664824,57.71631336074492,2.424727085781342e-13
PPI,50,5,0.1,2,5.0,7.6866158817452055,7.6869352089499445,57.71631336074492,0.0003193272047390394
PPI,50,5,0.1,3,5.0,-2.204646809568762,-2.204407709778558,57.71631336074492,0.00023909979020420025
PPI,50,5,0.1,4,5.0,0.27605642305648936,0.27615113744943864,57.71631336074492,9.471439294927997e-05
PPI,50,5,0.1,5,5.0,,,57.71631336074492,
PPI,50,5,0.1,6,5.0,3.2393941513282436,3.2393941513285918,57.71631336074492,3.481659405224491e-13
PPI,50,5,0.1,7,5.0,-0.8432399063130193,-0.8432399063120221,57.71631336074492,9.972023207183156e-13
PPI,50,5,0.1,8,5.0,-7.361953138779145,-7.3619531387783015,57.71631336074492,8.43769498715119e-13
PPI,50,5,0.1,9,5.0,13.668338224614986,13.67062619257585,57.71631336074492,0.002287967960864279
PPI,50,5,0.1,10,5.0,,,57.71631336074492,
PPI,50,5,0.1,11,5.0,,,57.71631336074492,
PPI,50,5,0.1,12,5.0,-2.014149596036754,-2.0140633735441593,57.71631336074492,8.622249259460091e-05
PPI,50,5,0.1,13,5.0,,,57.71631336074492,
PPI,50,5,0.1,14,5.0,-7.986089331737451,-7.986089331735632,57.71631336074492,1.8189894035458565e-12
PPI,50,5,0.1,15,5.0,10.001410347384311,10.001608878285627,57.71631336074492,0.0001985309013150527
PPI,50,5,0.1,16,5.0,-12.024678748197267,-12.02467874819223,57.71631336074492,5.03774799653911e-12
PPI,50,5,0.1,17,5.0,,,57.71631336074492,
PPI,50,5,0.1,18,5.0,3.1286964007473403,3.1288843719254644,57.71631336074492,0.00018797117812408004
PPI,50,5,0.1,19,5.0,2.0403323550317443,2.040332355032319,57.71631336074492,5.74651437545981e-13
PPI,50,5,0.1,20,5.0,-0.09222866618965843,-0.09222866618874802,57.71631336074492,9.10410635768244e-13
PPI,50,5,0.1,21,5.0,3.329714287664402,3.329714287665666,57.71631336074492,1.2638778912332782e-12
PPI,50,5,0.1,22,5.0,,,57.71631336074492,
PPI,50,5,0.1,23,5.0,,,57.71631336074492,
PPI,50,5,0.1,24,5.0,,,57.71631336074492,
PPI,50,5,0.1,25,5.0,-1.216774324290615,-1.2167743242900106,57.71631336074492,6.044054146059352e-13
PPI,50,5,0.1,26,5.0,0.13880706772358362,0.13880706772442988,57.71631336074492,8.462675005205256e-13
PPI,50,5,0.1,27,5.0,2.294221819083524,2.2942218190842194,57.71631336074492,6.954437026251981e-13
PPI,50,5,0.1,28,5.0,4.567545219634972,4.567545219636068,57.71631336074492,1.0960121699099545e-12
PPI,50,5,0.1,29,5.0,1.7248691238966933,1.7248691238978355,57.71631336074492,1.142197447734361e-12
PPI,50,5,0.1,0,10.0,-7.730535279341668,-7.730535279332187,57.71631336074492,9.480416451879137e-12
PPI,50,5,0.1,1,10.0,-1.7037577999984992,-1.7037577999966913,57.71631336074492,1.807887173299605e-12
PPI,50,5,0.1,2,10.0,0.1917556654941071,0.1917556654955787,57.71631336074492,1.471600619140645e-12
PPI,50,5,0.1,3,10.0,,,57.71631336074492,
PPI,50,5,0.1,4,10.0,,,57.71631336074492,
PPI,50,5,0.1,5,10.0,9.079301019902996,9.079301019904083,57.71631336074492,1.0871303857129533e-12
PPI,50,5,0.1,6,10.0,1.9232859610832038,1.92328596108344,57.71631336074492,2.362554596402333e-13
PPI,50,5,0.1,7,10.0,,,57.71631336074492,
PPI,50,5,0.1,8,10.0,1.756979984324918,1.7569799843251277,57.71631336074492,2.0961010704922955e-13
PPI,50,5,0.1,9,10.0,-14.090767109803533,-14.090767109800346,57.71631336074492,3.1867841698840493e-12
PPI,50,5,0.1,10,10.0,,,57.71631336074492,
PPI,50,5,0.1,11,10.0,-3.206066528552714,-3.206066528551053,57.71631336074492,1.6608936448392342e-12
PPI,50,5,0.1,12,10.0,-2.8997070342642393,-2.8997070342630447,57.71631336074492,1.1945999744966684e-12
PPI,50,5,0.1,13,10.0,7.702433331049162,7.702501431845912,57.71631336074492,6.810079674934855e-05
PPI,50,5,0.1,14,10.0,,,57.71631336074492,
PPI,50,5,0.1,15,10.0,-3.1698496130143305,-3.16968976250701,57.71631336074492,0.00015985050732059136
PPI,50,5,0.1,16,10.0,3.8890021343998376,3.8890021344010517,57.71631336074492,1.2141398997300712e-12
PPI,50,5,0.1,17,10.0,2.93322380198741,2.9332238019885666,57.71631336074492,1.156408302449563e-12
PPI,50,5,0.1,18,10.0,,,57.71631336074492,
PPI,50,5,0.1,19,10.0,2.7551874418775024,2.7551874418803153,57.71631336074492,2.8128610551902966e-12
PPI,50,5,0.1,20,10.0,3.5787521316542588,3.5787521316549373,57.71631336074492,6.785683126508957e-13
PPI,50,5,0.1,21,10.0,-9.362769712860628,-9.362769712851337,57.71631336074492,9.29034627006331e-12
PPI,50,5,0.1,22,10.0,-2.625561500876287,-2.6253680905358583,57.71631336074492,0.0001934103404286347
PPI,50,5,0.1,23,10.0,5.964880671980812,5.96488067198412,57.71631336074492,3.3075764349632664e-12
PPI,50,5,0.1,24,10.0,8.999048683724656,8.99904868372808,57.71631336074492,3.424815986363683e-12
PPI,50,5,0.1,25,10.0,1.812530172158606,1.8125301721595835,57.71631336074492,9.774403508799878e-13
PPI,50,5,0.1,26,10.0,,,57.71631336074492,
PPI,50,5,0.1,27,10.0,,,57.71631336074492,
PPI,50,5,0.1,28,10.0,,,57.71631336074492,
PPI,50,5,0.1,29,10.0,3.7333620275415385,3.733362027542272,57.71631336074492,7.336353746723034e-13
PPI,50,10,0.2,0,0.01,-9.214642232178525,-9.214642232175466,57.71631336074492,3.0588864774472313e-12
PPI,50,10,0.2,1,0.01,-8.310025054801752,-8.310025054800075,57.71631336074492,1.6768808563938364e-12
PPI,50,10,0.2,2,0.01,2.764425324544719,2.7644253245751504,57.71631336074492,3.043165719418539e-11
PPI,50,10,0.2,3,0.01,13.948462056583585,13.948462056589788,57.71631336074492,6.203038083185675e-12
PPI,50,10,0.2,4,0.01,1.9307898754680517,1.930789875472776,57.71631336074492,4.724221014384966e-12
PPI,50,10,0.2,5,0.01,2.511719252172127,2.511719252184351,57.71631336074492,1.2223999590332824e-11
PPI,50,10,0.2,6,0.01,-3.355720183064767,-3.2893135833156024,57.71631336074492,0.06640659974916474
PPI,50,10,0.2,7,0.01,,,57.71631336074492,
PPI,50,10,0.2,8,0.01,-10.064408299154037,-10.06440829914848,57.71631336074492,5.5564441936439835e-12
PPI,50,10,0.2,9,0.01,-2.4873807418344414,-2.4873807418332556,57.71631336074492,1.1857181902996672e-12
PPI,50,10,0.2,10,0.01,,,57.71631336074492,
PPI,50,10,0.2,11,0.01,-5.521606341574498,-5.521606341572606,57.71631336074492,1.8918200339612667e-12
PPI,50,10,0.2,12,0.01,2.1554506395522433,2.155450639552938,57.71631336074492,6.945555242054979e-13
PPI,50,10,0.2,13,0.01,1.7726813979951845,1.7727696791047294,57.71631336074492,8.828110954484103e-05
PPI,50,10,0.2,14,0.01,5.924675337427583,5.927368552814851,57.71631336074492,0.0026932153872678555
PPI,50,10,0.2,15,0.01,,,57.71631336074492,
PPI,50,10,0.2,16,0.01,5.317859611695535,5.317955544394461,57.71631336074492,9.593269892604894e-05
PPI,50,10,0.2,17,0.01,8.993553854838838,8.993873093794464,57.71631336074492,0.00031923895562613325
PPI,50,10,0.2,18,0.01,0.23702875497689876,0.23702875497812007,57.71631336074492,1.2213008382389035e-12
PPI,50,10,0.2,19,0.01,,,57.71631336074492,
PPI,50,10,0.2,20,0.01,10.741990619662074,10.741990619669133,57.71631336074492,7.059242079776595e-12
PPI,50,10,0.2,21,0.01,-6.42721140987644,-6.427084043809181,57.71631336074492,0.00012736606725916033
PPI,50,10,0.2,22,0.01,-15.102763179380883,-15.102763179355332,57.71631336074492,2.5551116777933203e-11
PPI,50,10,0.2,23,0.01,,,57.71631336074492,
PPI,50,10,0.2,24,0.01,-7.759398230147346,-7.759398230101024,57.71631336074492,4.632205730104033e-11
PPI,50,10,0.2,25,0.01,-1.627232325800352,-1.6272323257718704,57.71631336074492,2.8481661473733766e-11
PPI,50,10,0.2,26,0.01,,,57.71631336074492,
PPI,50,10,0.2,27,0.01,12.985864381751695,12.985864381757315,57.71631336074492,5.6203930398623925e-12
PPI,50,10,0.2,28,0.01,-3.3958361048633794,-3.392040378863717,57.71631336074492,0.0037957259996623804
PPI,50,10,0.2,29,0.01,14.01977076317198,14.019770763174382,57.71631336074492,2.4016344468691386e-12
PPI,50,10,0.2,0,0.1,23.69937790504569,23.699377905056192,57.71631336074492,1.050182163453428e-11
PPI,50,10,0.2,1,0.1,1.7001100981438289,1.7001429296524744,57.71631336074492,3.283150864552553e-05
PPI,50,10,0.2,2,0.1,,,57.71631336074492,
PPI,50,10,0.2,3,0.1,12.452817120332638,12.453088479595676,57.71631336074492,0.00027135926303856195
PPI,50,10,0.2,4,0.1,-10.940763931647492,-10.940671077617136,57.71631336074492,9.285403035619311e-05
PPI,50,10,0.2,5,0.1,,,57.71631336074492,
PPI,50,10,0.2,6,0.1,-9.402105328893121,-9.40195687295386,57.71631336074492,0.00014845593926082756
PPI,50,10,0.2,7,0.1,3.323159939766175,3.323364850794827,57.71631336074492,0.00020491102865172195
PPI,50,10,0.2,8,0.1,-3.0284429622769062,-3.028442962267758,57.71631336074492,9.14823772291129e-12
PPI,50,10,0.2,9,0.1,-21.71579577774823,-21.71579577774163,57.71631336074492,6.600942015211331e-12
PPI,50,10,0.2,10,0.1,-4.196518880880898,-4.196325188424812,57.71631336074492,0.00019369245608658048
PPI,50,10,0.2,11,0.1,15.956623918252166,15.956623918255392,57.71631336074492,3.225864020350855e-12
PPI,50,10,0.2,12,0.1,-5.543889046647229,-5.5416234495138825,57.71631336074492,0.0022655971333467306
PPI,50,10,0.2,13,0.1,0.8617297883174244,0.8617297883182482,57.71631336074492,8.237854842718662e-13
PPI,50,10,0.2,14,0.1,,,57.71631336074492,
PPI,50,10,0.2,15,0.1,,,57.71631336074492,
PPI,50,10,0.2,16,0.1,-9.781963323617429,-9.781963323607226,57.71631336074492,1.0203393685515039e-11
PPI,50,10,0.2,17,0.1,-10.942450130489844,-10.942450130478855,57.71631336074492,1.098854340852995e-11
PPI,50,10,0.2,18,0.1,3.69167064023057,3.6916706402494386,57.71631336074492,1.886846234810946e-11
PPI,50,10,0.2,19,0.1,,,57.71631336074492,
PPI,50,10,0.2,20,0.1,-20.110667509760546,-20.110667509749184,57.71631336074492,1.1361578344804002e-11
PPI,50,10,0.2,21,0.1,1.5164087269830824,1.5164087269841287,57.71631336074492,1.0462741784067475e-12
PPI,50,10,0.2,22,0.1,0.8895385967511489,0.8895385967630429,57.71631336074492,1.1894041307414227e-11
PPI,50,10,0.2,23,0.1,0.4090231548518196,0.40902315486123453,57.71631336074492,9.414913293426252e-12
PPI,50,10,0.2,24,0.1,,,57.71631336074492,
PPI,50,10,0.2,25,0.1,-2.4386367803779865,-2.4384432938384504,57.71631336074492,0.00019348653953610295
PPI,50,10,0.2,26,0.1,4.182021063444092,4.182021063448979,57.71631336074492,4.886757665190089e-12
PPI,50,10,0.2,27,0.1,-8.387705384299675,-8.387705384298343,57.71631336074492,1.3322676295501878e-12
PPI,50,10,0.2,28,0.1,-3.694156120821066,-3.6941561208199487,57.71631336074492,1.1173284519827575e-12
PPI,50,10,0.2,29,0.1,,,57.71631336074492,
PPI,50,10,0.2,0,0.5,,,57.71631336074492,
PPI,50,10,0.2,1,0.5,-1.0197552370962006,-1.016696250409623,57.71631336074492,0.0030589866865775583
PPI,50,10,0.2,2,0.5,,,57.71631336074492,
PPI,50,10,0.2,3,0.5,10.36524973011816,10.365364702640145,57.71631336074492,0.00011497252198466867
PPI,50,10,0.2,4,0.5,1.1452853472296693,1.1457891420361923,57.71631336074492,0.0005037948065229614
PPI,50,10,0.2,5,0.5,,,57.71631336074492,
PPI,50,10,0.2,6,0.5,7.737671611934007,7.737918992357025,57.71631336074492,0.00024738042301741814
PPI,50,10,0.2,7,0.5,-4.169003419369622,-4.169003419322573,57.71631336074492,4.7048587248355034e-11
PPI,50,10,0.2,8,0.5,,,57.71631336074492,
PPI,50,10,0.2,9,0.5,,,57.71631336074492,
PPI,50,10,0.2,10,0.5,-20.308896183037795,-20.308896183032175,57.71631336074492,5.6203930398623925e-12
PPI,50,10,0.2,11,0.5,-5.121843834925877,-5.121843834923108,57.71631336074492,2.7693403126249905e-12
PPI,50,10,0.2,12,0.5,-0.23928287164866516,-0.23928287164804404,57.71631336074492,6.211142711265438e-13
PPI,50,10,0.2,13,0.5,6.228616589288892,6.228616589298701,57.71631336074492,9.809042467168183e-12
PPI,50,10,0.2,14,0.5,25.00856708386997,25.008567083878305,57.71631336074492,8.334666290465975e-12
PPI,50,10,0.2,15,0.5,,,57.71631336074492,
PPI,50,10,0.2,16,0.5,5.980255030815871,5.980375112019112,57.71631336074492,0.00012008120324047411
PPI,50,10,0.2,17,0.5,-0.36634632971114733,-0.366346329701999,57.71631336074492,9.148348745213752e-12
PPI,50,10,0.2,18,0.5,-10.099035410376235,-10.099035410368035,57.71631336074492,8.199663170671556e-12
PPI,50,10,0.2,19,0.5,,,57.71631336074492,
PPI,50,10,0.2,20,0.5,,,57.71631336074492,
PPI,50,10,0.2,21,0.5,-9.749524353768479,-9.74952435376732,57.71631336074492,1.1581846592889633e-12
PPI,50,10,0.2,22,0.5,12.624224238844187,12.624224238847694,57.71631336074492,3.5065284009760944e-12
PPI,50,10,0.2,23,0.5,,,57.71631336074492,
PPI,50,10,0.2,24,0.5,5.439573503116764,5.439647691599459,57.71631336074492,7.41884826958028e-05
PPI,50,10,0.2,25,0.5,13.442875748680176,13.442875748683413,57.71631336074492,3.2365221613872563e-12
PPI,50,10,0.2,26,0.5,0.43971752909885603,0.4397175291104169,57.71631336074492,1.1560863377724218e-11
PPI,50,10,0.2,27,0.5,3.7522317489559116,3.752231748967848,57.71631336074492,1.1936229782349983e-11
PPI,50,10,0.2,28,0.5,,,57.71631336074492,
PPI,50,10,0.2,29,0.5,12.858952713096325,12.85895271310375,57.71631336074492,7.425171588693047e-12
PPI,50,10,0.2,0,2.0,-7.595986371668991,-7.595986371668294,57.71631336074492,6.963318810448982e-13
PPI,50,10,0.2,1,2.0,7.58528331237461,7.5857931220394335,57.71631336074492,0.0005098096648232797
PPI,50,10,0.2,2,2.0,,,57.71631336074492,
PPI,50,10,0.2,3,2.0,3.750943595421587,3.750943595465018,57.71631336074492,4.3431036544916424e-11
PPI,50,10,0.2,4,2.0,-7.638668269103407,-7.638668269098876,57.71631336074492,4.531486297310039e-12
PPI,50,10,0.2,5,2.0,,,57.71631336074492,
PPI,50,10,0.2,6,2.0,-16.485540422236532,-16.485428248376614,57.71631336074492,0.00011217385991812989
PPI,50,10,0.2,7,2.0,-15.205702149743301,-15.205233933529493,57.71631336074492,0.0004682162138074375
PPI,50,10,0.2,8,2.0,5.564980771871229,5.565087893787365,57.71631336074492,0.00010712191613571065
PPI,50,10,0.2,9,2.0,16.484677362689364,16.484677362701756,57.71631336074492,1.2391865311656147e-11
PPI,50,10,0.2,10,2.0,,,57.71631336074492,
PPI,50,10,0.2,11,2.0,14.60028387477773,14.600283874780612,57.71631336074492,2.8812507935072063e-12
PPI,50,10,0.2,12,2.0,5.219282078418961,5.219282078420476,57.71631336074492,1.5152323840084136e-12
PPI,50,10,0.2,13,2.0,,,57.71631336074492,
PPI,50,10,0.2,14,2.0,-13.758056488560003,-13.757918035551272,57.71631336074492,0.0001384530087307212
PPI,50,10,0.2,15,2.0,1.1154311132921257,1.115431113293149,57.71631336074492,1.0231815394945443e-12
PPI,50,10,0.2,16,2.0,,,57.71631336074492,
PPI,50,10,0.2,17,2.0,-6.701665248610838,-6.701665248600647,57.71631336074492,1.0190959187639237e-11
PPI,50,10,0.2,18,2.0,15.147372619035101,15.147866176616278,57.71631336074492,0.0004935575811764181
PPI,50,10,0.2,19,2.0,,,57.71631336074492,
PPI,50,10,0.2,20,2.0,-7.600507179213908,-7.6005071791875185,57.71631336074492,2.638955720613012e-11
PPI,50,10,0.2,21,2.0,-1.053428271357014,-1.052315787278841,57.71631336074492,0.0011124840781731038
PPI,50,10,0.2,22,2.0,10.336738510032587,10.33712288229019,57.71631336074492,0.00038437225760290517
PPI,50,10,0.2,23,2.0,-6.488585416890855,-6.488028159243067,57.71631336074492,0.0005572576477881341
PPI,50,10,0.2,24,2.0,5.362938306894714,5.363393643248832,57.71631336074492,0.00045533635411842965
PPI,50,10,0.2,25,2.0,0.537195307959831,0.5371953079609814,57.71631336074492,1.1504130981165872e-12
PPI,50,10,0.2,26,2.0,-8.656941505701276,-8.65694150569946,57.71631336074492,1.815436689867056e-12
PPI,50,10,0.2,27,2.0,-10.618092645203655,-10.616977280516169,57.71631336074492,0.0011153646874859646
PPI,50,10,0.2,28,2.0,,,57.71631336074492,
PPI,50,10,0.2,29,2.0,-0.6607086405146464,-0.6584525165054992,57.71631336074492,0.002256124009147209
PPI,50,10,0.2,0,5.0,7.798692948065668,7.798692948066289,57.71631336074492,6.217248937900877e-13
PPI,50,10,0.2,1,5.0,17.25678376205628,17.256783762068125,57.71631336074492,1.184474740512087e-11
PPI,50,10,0.2,2,5.0,5.252219770281708,5.252219770284841,57.71631336074492,3.133493464702042e-12
PPI,50,10,0.2,3,5.0,3.909846274471233,3.9098462744723688,57.71631336074492,1.1359801987964602e-12
PPI,50,10,0.2,4,5.0,,,57.71631336074492,
PPI,50,10,0.2,5,5.0,,,57.71631336074492,
PPI,50,10,0.2,6,5.0,-30.714738481532063,-30.71473848152971,57.71631336074492,2.3518964553659316e-12
PPI,50,10,0.2,7,5.0,7.80995010957205,7.810076582197464,57.71631336074492,0.000126472625414209
PPI,50,10,0.2,8,5.0,-13.324756041816585,-13.324756041809433,57.71631336074492,7.151612635425408e-12
PPI,50,10,0.2,9,5.0,12.15492938409196,12.154929384158516,57.71631336074492,6.655653805864858e-11
PPI,50,10,0.2,10,5.0,3.2365227144996838,3.23652271450058,57.71631336074492,8.961720254774264e-13
PPI,50,10,0.2,11,5.0,,,57.71631336074492,
PPI,50,10,0.2,12,5.0,,,57.71631336074492,
PPI,50,10,0.2,13,5.0,3.2240717978920688,3.224273616519087,57.71631336074492,0.0002018186270182909
PPI,50,10,0.2,14,5.0,17.722452732190963,17.72245273220805,57.71631336074492,1.708855279503041e-11
PPI,50,10,0.2,15,5.0,14.145834314018755,14.146881789587725,57.71631336074492,0.0010474755689706683
PPI,50,10,0.2,16,5.0,,,57.71631336074492,
PPI,50,10,0.2,17,5.0,,,57.71631336074492,
PPI,50,10,0.2,18,5.0,,,57.71631336074492,
PPI,50,10,0.2,19,5.0,,,57.71631336074492,
PPI,50,10,0.2,20,5.0,,,57.71631336074492,
PPI,50,10,0.2,21,5.0,,,57.71631336074492,
PPI,50,10,0.2,22,5.0,-2.728448232807908,-2.728448232807392,57.71631336074492,5.160316618457728e-13
PPI,50,10,0.2,23,5.0,-3.332780112647083,-3.3327801126433836,57.71631336074492,3.6992631180510216e-12
PPI,50,10,0.2,24,5.0,17.12906074897203,17.129334014392946,57.71631336074492,0.00027326542091543615
PPI,50,10,0.2,25,5.0,,,57.71631336074492,
PPI,50,10,0.2,26,5.0,-3.1968177988564426,-3.196817798853515,57.71631336074492,2.9274360713316128e-12
PPI,50,10,0.2,27,5.0,0.31680337764898536,0.31680337766731304,57.71631336074492,1.8327672712814547e-11
PPI,50,10,0.2,28,5.0,,,57.71631336074492,
PPI,50,10,0.2,29,5.0,11.235181614728399,11.235181614741114,57.71631336074492,1.2715162256426993e-11
PPI,50,10,0.2,0,10.0,9.414612710795325,9.414612710798782,57.71631336074492,3.4567904094728874e-12
PPI,50,10,0.2,1,10.0,-13.871154779342845,-13.871154779287089,57.71631336074492,5.575628847509506e-11
PPI,50,10,0.2,2,10.0,6.679860886375652,6.6798608863773214,57.71631336074492,1.6697754290362354e-12
PPI,50,10,0.2,3,10.0,-12.655647004780919,-12.655614912178459,57.71631336074492,3.209260245995438e-05
PPI,50,10,0.2,4,10.0,-0.18567761346387776,-0.18517132812251028,57.71631336074492,0.000506285341367485
PPI,50,10,0.2,5,10.0,-10.42185518727917,-10.420364917355219,57.71631336074492,0.00149026992395207
PPI,50,10,0.2,6,10.0,7.202757225601842,7.2027572256074555,57.71631336074492,5.6132876125047915e-12
PPI,50,10,0.2,7,10.0,8.07567429014409,8.07583017078306,57.71631336074492,0.00015588063897098436
PPI,50,10,0.2,8,10.0,6.404725610957533,6.404823907105412,57.71631336074492,9.829614787904006e-05
PPI,50,10,0.2,9,10.0,-9.542725869428107,-9.542725869426043,57.71631336074492,2.064126647383091e-12
PPI,50,10,0.2,10,10.0,3.8601580334801513,3.8601926500026007,57.71631336074492,3.4616522449404385e-05
PPI,50,10,0.2,11,10.0,15.32477538439213,15.324775384416427,57.71631336074492,2.4297008849316626e-11
PPI,50,10,0.2,12,10.0,-0.6478792178428507,-0.6478792178389565,57.71631336074492,3.894218281175199e-12
PPI,50,10,0.2,13,10.0,16.290659377286243,16.29178255062067,57.71631336074492,0.001123173334427463
PPI,50,10,0.2,14,10.0,16.61768687764237,16.617686877648794,57.71631336074492,6.423306331271306e-12
PPI,50,10,0.2,15,10.0,4.804014309235519,4.805044320483159,57.71631336074492,0.0010300112476393508
