method,p,n,trial,std,theta,error,error_max,error_min
PPI,3000,1000,5,1.0,0.0002455455042642335,0.07150612092668167,1.2027200377916352,3.9448250188745474e-08
Classical,3000,1000,5,1.0,0.0002455455042642335,0.22015224702352645,1.946626703245602,2.6851208094657054e-08
PPI,3000,1000,6,1.0,0.0002455455042642335,0.07176520598839577,1.0404804878538685,3.368463523936607e-08
Classical,3000,1000,6,1.0,0.0002455455042642335,0.21661564535468636,2.090999512311567,3.523766836637049e-08
PPI,3000,1000,7,1.0,0.0002455455042642335,0.07064384905211267,1.271614964550839,8.128896823901249e-08
Classical,3000,1000,7,1.0,0.0002455455042642335,0.2204865847418066,2.167171376294814,9.963185613445491e-10
PPI,3000,1000,8,1.0,0.0002455455042642335,0.07308481482655699,0.9409333713406199,9.88495114929428e-09
Classical,3000,1000,8,1.0,0.0002455455042642335,0.22483127372145417,1.9174706947185778,3.968447686454808e-13
PPI,3000,1000,9,1.0,0.0002455455042642335,0.07083301553431466,0.7308495598169424,4.6938040060629566e-08
Classical,3000,1000,9,1.0,0.0002455455042642335,0.21847042851486048,2.344173992489601,5.88709336392282e-09
PPI,4000,1000,0,1.0,0.0027476551624570247,0.12456140994050359,2.2819427890437023,6.450152706628534e-09
Classical,4000,1000,0,1.0,0.0027476551624570247,0.24625808199450216,2.2166883746415245,4.846464783144963e-08
PPI,4000,1000,1,1.0,0.0027476551624570247,0.12425417421871884,1.3324125098821409,7.146925960882467e-08
Classical,4000,1000,1,1.0,0.0027476551624570247,0.24887619182673318,1.9886358639276955,1.8623698772989918e-08
PPI,4000,1000,2,1.0,0.0027476551624570247,0.12212080914575185,1.807525821443295,1.964419898733891e-08
Classical,4000,1000,2,1.0,0.0027476551624570247,0.24953120553133062,2.444905153033729,4.2332224631735526e-08
PPI,4000,1000,3,1.0,0.0027476551624570247,0.12559575787325025,1.5482931855463613,1.3780157044769712e-08
Classical,4000,1000,3,1.0,0.0027476551624570247,0.24963265062189385,2.0900863649139714,4.946091413727796e-09
PPI,4000,1000,4,1.0,0.0027476551624570247,0.11897023022599487,1.4105856495818523,1.5675557852309415e-08
Classical,4000,1000,4,1.0,0.0027476551624570247,,,
PPI,4000,1000,5,1.0,0.0027476551624570247,0.12340337366521474,1.6756504787550215,5.443092482809994e-10
Classical,4000,1000,5,1.0,0.0027476551624570247,,,
PPI,4000,1000,6,1.0,0.0027476551624570247,0.12255807993799062,1.8310126816256171,2.7599057186313e-09
Classical,4000,1000,6,1.0,0.0027476551624570247,0.24964719832711854,2.301510646289343,1.327406980865284e-08
PPI,4000,1000,7,1.0,0.0027476551624570247,0.1259887545924388,1.4739008990679245,4.229904800073461e-11
Classical,4000,1000,7,1.0,0.0027476551624570247,0.24940616330466409,2.1159229893424163,2.126406812449999e-10
PPI,4000,1000,8,1.0,0.0027476551624570247,0.12513788439106494,1.260919544250429,1.4920418905258123e-08
Classical,4000,1000,8,1.0,0.0027476551624570247,0.2515765819345772,2.4327317235685704,1.918070771167242e-08
PPI,4000,1000,9,1.0,0.0027476551624570247,0.12385125854134535,1.879145201632028,2.1710467868180937e-09
Classical,4000,1000,9,1.0,0.0027476551624570247,0.2505515143061415,2.447755370303273,1.259687439210573e-07
PPI,5000,1000,0,1.0,0.0006073974167687972,0.15414746868044146,1.8002350213342846,1.0669717764234455e-09
Classical,5000,1000,0,1.0,0.0006073974167687972,,,
PPI,5000,1000,1,1.0,0.0006073974167687972,0.15573596924702904,1.722220777920579,3.853615508674269e-08
Classical,5000,1000,1,1.0,0.0006073974167687972,,,
PPI,5000,1000,2,1.0,0.0006073974167687972,0.15273851212897413,1.8912081240580174,2.9158429275187706e-09
Classical,5000,1000,2,1.0,0.0006073974167687972,,,
PPI,5000,1000,3,1.0,0.0006073974167687972,0.1551659234552781,1.8944516685035862,4.011155359491706e-08
Classical,5000,1000,3,1.0,0.0006073974167687972,,,
PPI,5000,1000,4,1.0,0.0006073974167687972,0.15579058178141023,1.8881927536514915,1.264057760406925e-08
Classical,5000,1000,4,1.0,0.0006073974167687972,,,
PPI,5000,1000,5,1.0,0.0006073974167687972,0.1578950588527768,2.01660757673808,5.884465713562651e-09
Classical,5000,1000,5,1.0,0.0006073974167687972,,,
PPI,5000,1000,6,1.0,0.0006073974167687972,0.15573357226962395,2.5116691842003385,4.727715594096766e-09
Classical,5000,1000,6,1.0,0.0006073974167687972,,,
PPI,5000,1000,7,1.0,0.0006073974167687972,0.15368041144897812,1.647597252013494,3.888100969561777e-09
Classical,5000,1000,7,1.0,0.0006073974167687972,,,
PPI,5000,1000,8,1.0,0.0006073974167687972,0.15642204688878952,1.9082356353034011,4.862644306030859e-13
Classical,5000,1000,8,1.0,0.0006073974167687972,,,
PPI,5000,1000,9,1.0,0.0006073974167687972,0.1561473526637711,1.730062560384114,4.419559768716187e-08
Classical,5000,1000,9,1.0,0.0006073974167687972,,,
PPI,8000,1000,0,1.0,-0.002158378080428065,0.2152569965367954,2.5049624409193108,2.522301215313882e-09
Classical,8000,1000,0,1.0,-0.002158378080428065,,,
PPI,8000,1000,1,1.0,-0.002158378080428065,0.2146191840004052,2.316830486343013,9.136422157641255e-10
Classical,8000,1000,1,1.0,-0.002158378080428065,,,
PPI,8000,1000,2,1.0,-0.002158378080428065,0.21609538114201896,2.7793172106445074,4.517587023146047e-09
Classical,8000,1000,2,1.0,-0.002158378080428065,,,
PPI,8000,1000,3,1.0,-0.002158378080428065,0.21566754037383631,2.024043443307246,4.1016789234848394e-10
Classical,8000,1000,3,1.0,-0.002158378080428065,,,
PPI,8000,1000,4,1.0,-0.002158378080428065,0.21922133432704344,2.2162518765394323,3.1234865136963127e-09
Classical,8000,1000,4,1.0,-0.002158378080428065,,,
PPI,8000,1000,5,1.0,-0.002158378080428065,0.21684885155888065,2.4198812683264572,3.22244985658666e-11
Classical,8000,1000,5,1.0,-0.002158378080428065,,,
PPI,8000,1000,6,1.0,-0.002158378080428065,0.21595848248650928,2.171295426434446,1.3980134257288666e-08
Classical,8000,1000,6,1.0,-0.002158378080428065,,,
PPI,8000,1000,7,1.0,-0.002158378080428065,0.21672981388115492,2.5090998989518023,6.891657406911655e-12
Classical,8000,1000,7,1.0,-0.002158378080428065,,,
PPI,8000,1000,8,1.0,-0.002158378080428065,0.21577805075287257,2.192150101252413,1.339303704806252e-09
Classical,8000,1000,8,1.0,-0.002158378080428065,,,
PPI,8000,1000,9,1.0,-0.002158378080428065,0.21527200455258128,1.8853957898071656,5.7915744975637603e-11
Classical,8000,1000,9,1.0,-0.002158378080428065,,,
PPI,10000,1000,0,1.0,-0.004007127725081841,0.2381999969331513,2.5071495843132348,1.0050585969286816e-08
Classical,10000,1000,0,1.0,-0.004007127725081841,,,
PPI,10000,1000,1,1.0,-0.004007127725081841,0.23736731359573573,2.2694957561829816,1.0072426527113549e-08
Classical,10000,1000,1,1.0,-0.004007127725081841,,,
PPI,10000,1000,2,1.0,-0.004007127725081841,0.2373243368820941,2.020489875607014,5.094036103590477e-09
Classical,10000,1000,2,1.0,-0.004007127725081841,,,
PPI,10000,1000,3,1.0,-0.004007127725081841,0.23904051424341413,2.182461650806647,2.269348172853227e-09
Classical,10000,1000,3,1.0,-0.004007127725081841,,,
PPI,10000,1000,4,1.0,-0.004007127725081841,0.23920769031986366,2.389633630532231,1.3917695703706067e-09
Classical,10000,1000,4,1.0,-0.004007127725081841,,,
PPI,10000,1000,5,1.0,-0.004007127725081841,0.2354850268998839,2.3887941260327255,5.466372898019197e-09
Classical,10000,1000,5,1.0,-0.004007127725081841,,,
PPI,10000,1000,6,1.0,-0.004007127725081841,0.23805255796714492,2.4569120496005263,1.627115712407626e-11
Classical,10000,1000,6,1.0,-0.004007127725081841,,,
PPI,10000,1000,7,1.0,-0.004007127725081841,0.23868220293836903,2.57783329967171,3.91565340886795e-09
Classical,10000,1000,7,1.0,-0.004007127725081841,,,
PPI,10000,1000,8,1.0,-0.004007127725081841,0.23770879445362225,2.8874550998265933,2.3377555359433455e-08
Classical,10000,1000,8,1.0,-0.004007127725081841,,,
PPI,10000,1000,9,1.0,-0.004007127725081841,0.23883941736960682,2.2717352958305805,4.01564538295792e-09
Classical,10000,1000,9,1.0,-0.004007127725081841,,,
