method,n,lower,upper,trial,mu,sigma,coverage,error,lambda,width
Classical,5000,0.46589625759799713,0.512083066084074,8,0.0,0.01,True,0.0005862191098792141,,0.046186808486076814
PPI,5000,0.46128179388842877,0.5082201070808724,9,0.0,0.01,True,0.00011633834897452606,,0.046938313192443626
Tuned PPI,5000,0.4612916014027417,0.5082299504389471,9,0.0,0.01,True,0.00011618530120632342,0.8632067503859217,0.04693834903620542
Classical,5000,0.4616277937793432,0.5080177610065243,9,0.0,0.01,True,0.00011522351041538012,,0.046389967227181084
PPI,1000,0.407218213520486,0.5183224049820199,0,0.0,0.1,True,0.0015332672971511336,,0.11110419146153389
Tuned PPI,1000,0.4071709330426005,0.5102644718232213,0,0.0,0.1,True,0.0015842786851223355,0.0,0.10309353878062083
Classical,1000,0.4071967128738655,0.5102386919919564,0,0.0,0.1,True,0.0015842786851223332,,0.10304197911809088
PPI,1000,0.4721836981364163,0.5837499140219584,1,0.0,0.1,True,0.005618512891066702,,0.11156621588554211
Tuned PPI,1000,0.47802046240194546,0.5806628345251575,1,0.0,0.1,True,0.005454623122946576,0.0,0.10264237212321209
Classical,1000,0.47804612941333413,0.5806371675137688,1,0.0,0.1,True,0.005454623122946576,,0.10259103810043468
PPI,1000,0.37278938295144093,0.4956490630212119,2,0.0,0.1,False,0.002233845024907961,,0.122859680069771
Tuned PPI,1000,0.37908284076844045,0.487094270441104,2,0.0,0.1,False,0.0023005372691345515,0.0,0.10801142967266353
Classical,1000,0.37910985037995054,0.4870672608295939,2,0.0,0.1,False,0.0023005372691345515,,0.10795741044964335
PPI,1000,0.48650071616580204,0.5977092134413927,3,0.0,0.1,True,0.001701877386807129,,0.11120849727559068
Tuned PPI,1000,0.49119859995918347,0.5975980981802971,3,0.0,0.1,True,0.0017613702118975203,0.0,0.10639949822111361
Classical,1000,0.4912252064870345,0.597571491652446,3,0.0,0.1,True,0.0017613702118975203,,0.10634628516541156
PPI,1000,0.45711035658175053,0.5614532895089247,4,0.0,0.1,True,0.0001793848502923046,,0.10434293292717417
Tuned PPI,1000,0.4563270463916371,0.565164482037871,4,0.0,0.1,True,0.00023660939691451258,0.0,0.10883743564623383
Classical,1000,0.4563542625562917,0.5651372658732163,4,0.0,0.1,True,0.00023660939691451258,,0.10878300331692464
PPI,1000,0.4621651799079939,0.5707711021276024,5,0.0,0.1,True,0.0007592341169052685,,0.10860592221960852
Tuned PPI,1000,0.4608052020073591,0.5693263823248348,5,0.0,0.1,True,0.0006678129276425483,0.1495888792953143,0.10852118031747571
Classical,1000,0.46103021004257017,0.5686080228082057,5,0.0,0.1,True,0.0006523572979281019,,0.1075778127656355
PPI,1000,0.47635556092737424,0.5803142734969375,6,0.0,0.1,True,0.0010305648585235082,,0.1039587125695633
Tuned PPI,1000,0.47633221821130045,0.5803632234174921,6,0.0,0.1,True,0.0010477497936069136,0.729877840145989,0.10403100520619168
Classical,1000,0.4771812992033683,0.5795833338279696,6,0.0,0.1,True,0.0010952948413257002,,0.10240203462460123
PPI,1000,0.46098009755814023,0.5624246374188858,7,0.0,0.1,True,0.0007781847905102575,,0.10144453986074559
Tuned PPI,1000,0.46386238981019845,0.5651278543699013,7,0.0,0.1,True,0.0007863273862653861,0.30149616611105523,0.10126546455970287
Classical,1000,0.46637062947779573,0.565030495686491,7,0.0,0.1,True,0.0007924314448807222,,0.09865986620869527
PPI,1000,0.4237487808365461,0.5269266534306376,8,0.0,0.1,True,0.0006851661214274834,,0.1031778725940915
Tuned PPI,1000,0.4243735002239282,0.5241174589976346,8,0.0,0.1,True,0.0006230232788696375,0.0,0.0997439587737064
Classical,1000,0.424398442450738,0.5240925167708249,8,0.0,0.1,True,0.0006230232788696375,,0.09969407432008692
PPI,1000,0.5042070519912766,0.608080477551676,9,0.0,0.1,False,0.001584580810945596,,0.10387342556039947
Tuned PPI,1000,0.5047871155828034,0.6079337112244201,9,0.0,0.1,False,0.001600835859776473,0.13932428849421538,0.10314659564161666
Classical,1000,0.508671054586051,0.6041199134279519,9,0.0,0.1,False,0.001603546037098664,,0.09544885884190091
PPI,2000,0.4387352856063785,0.5071049045790244,0,0.0,0.1,True,0.0003883099765572761,,0.06836961897264587
Tuned PPI,2000,0.43924131548995043,0.5075284911977946,0,0.0,0.1,True,0.00037394129987148135,0.46047613266367604,0.0682871757078442
Classical,2000,0.4382392064384894,0.5093240150317604,0,0.0,0.1,True,0.00036191696662236076,,0.07108480859327099
PPI,2000,0.47981922342930683,0.5545224927547103,1,0.0,0.1,True,0.0007539356845481785,,0.0747032693254035
Tuned PPI,2000,0.4811236286483777,0.5582868289195057,1,0.0,0.1,True,0.0007915088578922512,0.0,0.07716320027112794
Classical,2000,0.4811332752543881,0.5582771823134952,1,0.0,0.1,True,0.0007915088578922512,,0.07714390705910712
PPI,2000,0.41824933899722144,0.49021357946166716,2,0.0,0.1,False,0.0011154562652723006,,0.07196424046444572
Tuned PPI,2000,0.41620396093227313,0.48765730554317727,2,0.0,0.1,False,0.0012307963767472859,0.04180838209186379,0.07145334461090413
Classical,2000,0.4149881461136058,0.48867233836711443,2,0.0,0.1,False,0.0012359581578017251,,0.07368419225350864
PPI,2000,0.49096075812113577,0.5656661922602371,3,0.0,0.1,True,0.00047424307110959565,,0.0747054341391013
Tuned PPI,2000,0.4888232754074029,0.5631653073587402,3,0.0,0.1,True,0.0004219492084919626,0.24730461286947922,0.07434203195133726
Classical,2000,0.48874573015696726,0.5617188766063416,3,0.0,0.1,True,0.0004060997715900796,,0.0729731464493743
PPI,2000,0.4622144450142609,0.5373770959381371,4,0.0,0.1,True,0.0007578822884200937,,0.0751626509238762
Tuned PPI,2000,0.46210880923399583,0.5372619841247359,4,0.0,0.1,True,0.0007399199100478769,0.40219990998780114,0.07515317489074008
Classical,2000,0.46268283685881234,0.5365394375154191,4,0.0,0.1,True,0.000727963293557376,,0.07385660065660676
PPI,2000,0.45571217144810977,0.5309073388997798,5,0.0,0.1,True,2.263237015903071e-05,,0.07519516745167004
Tuned PPI,2000,0.45569467943221165,0.5308491882125583,5,0.0,0.1,True,2.2862912323452552e-05,0.6946840070412936,0.07515450878034668
Classical,2000,0.45443320176334556,0.5319385564036437,5,0.0,0.1,True,2.3396958384904065e-05,,0.07750535464029817
PPI,2000,0.49288716863139137,0.5677309270945241,6,0.0,0.1,True,0.0004610741189927561,,0.07484375846313274
Tuned PPI,2000,0.4913394617904339,0.5658972137932228,6,0.0,0.1,True,0.00041145508749343456,0.0,0.07455775200278886
Classical,2000,0.49134878267469045,0.5658878929089661,6,0.0,0.1,True,0.00041145508749343467,,0.07453911023427567
PPI,2000,0.4889132638091411,0.5631625245648232,7,0.0,0.1,True,0.001387681737974313,,0.07424926075568211
